fir_id,case_id,date,crime_type,complainant_id,accused_id,witness_id,location_id,narrative,source,confidence
FIR_0140,CASE_0140,2024-12-08 10:24:19,vehicle theft,PERSON_0068,PERSON_0045,,LOCATION_0115,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.81
FIR_0141,CASE_0141,2026-04-25 20:12:21,cyber fraud,PERSON_0221,PERSON_1180,,LOCATION_0121,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
FIR_0142,CASE_0142,2026-02-22 23:08:31,extortion,PERSON_1466,PERSON_0255,,LOCATION_0295,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
FIR_0143,CASE_0143,2025-01-24 19:56:41,robbery,PERSON_0189,PERSON_0795,,LOCATION_0144,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.83
FIR_0144,CASE_0144,2026-01-09 11:17:42,financial fraud,PERSON_1471,PERSON_1085,,LOCATION_0023,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.61
FIR_0145,CASE_0145,2025-02-17 20:56:41,organized theft,PERSON_1420,PERSON_1254,,LOCATION_0060,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.52
FIR_0146,CASE_0146,2026-03-21 12:38:24,financial fraud,PERSON_0502,PERSON_1052,,LOCATION_0080,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.87
FIR_0147,CASE_0147,2025-02-22 11:42:07,vehicle theft,PERSON_0802,PERSON_0546,,LOCATION_0055,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.71
FIR_0148,CASE_0148,2025-11-20 23:00:51,cyber fraud,PERSON_0387,PERSON_1404,,LOCATION_0061,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.52
FIR_0149,CASE_0149,2024-10-22 06:25:26,vehicle theft,PERSON_0066,PERSON_0520,,LOCATION_0231,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.87
FIR_0150,CASE_0150,2024-07-20 02:33:38,extortion,PERSON_0134,PERSON_0989,,LOCATION_0252,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.52
FIR_0151,CASE_0151,2024-10-31 17:20:52,extortion,PERSON_0085,PERSON_1481,,LOCATION_0294,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.53
FIR_0152,CASE_0152,2025-01-25 00:23:54,financial fraud,PERSON_0769,PERSON_0076,,LOCATION_0114,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.9
FIR_0153,CASE_0153,2024-11-04 02:32:04,extortion,PERSON_0182,PERSON_0487,,LOCATION_0261,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0154,CASE_0154,2024-08-18 07:06:58,vehicle theft,PERSON_1182,PERSON_1086,,LOCATION_0116,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.8
FIR_0155,CASE_0155,2025-03-16 04:33:57,organized theft,PERSON_1253,PERSON_0578,,LOCATION_0064,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
FIR_0156,CASE_0156,2025-03-27 23:49:16,vehicle theft,PERSON_1401,PERSON_0791,,LOCATION_0134,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.68
FIR_0157,CASE_0157,2024-12-31 06:47:10,robbery,PERSON_1243,PERSON_1228,,LOCATION_0123,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.65
FIR_0158,CASE_0158,2024-10-01 08:35:51,organized theft,PERSON_0627,PERSON_0296,,LOCATION_0215,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.54
FIR_0159,CASE_0159,2025-04-10 11:54:29,extortion,PERSON_0712,PERSON_0051,,LOCATION_0286,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.56
FIR_0160,CASE_0160,2025-09-09 15:05:15,smuggling,PERSON_1109,PERSON_0131,,LOCATION_0006,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.79
FIR_0161,CASE_0161,2025-11-18 17:18:54,forgery,PERSON_1281,PERSON_0474,,LOCATION_0174,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.53
FIR_0162,CASE_0162,2025-04-18 23:54:42,vehicle theft,PERSON_0117,PERSON_1129,,LOCATION_0285,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.63
FIR_0163,CASE_0163,2024-07-09 20:24:57,extortion,PERSON_0922,PERSON_0499,,LOCATION_0209,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.77
FIR_0164,CASE_0164,2025-06-01 09:34:38,financial fraud,PERSON_1200,PERSON_0215,,LOCATION_0231,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.84
FIR_0165,CASE_0165,2024-07-19 17:22:54,illegal betting,PERSON_1030,PERSON_0418,,LOCATION_0285,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0166,CASE_0166,2024-12-20 06:38:18,smuggling,PERSON_1055,PERSON_0036,,LOCATION_0142,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.59
FIR_0167,CASE_0167,2024-10-10 19:07:40,robbery,PERSON_1450,PERSON_0584,,LOCATION_0069,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.55
FIR_0168,CASE_0168,2025-11-21 00:33:13,forgery,PERSON_0331,PERSON_1399,,LOCATION_0215,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.71
FIR_0169,CASE_0169,2025-05-30 11:53:03,robbery,PERSON_1344,PERSON_1400,,LOCATION_0093,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.65
FIR_0170,CASE_0170,2025-10-16 14:59:26,illegal betting,PERSON_0108,PERSON_0776,,LOCATION_0077,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.57
FIR_0171,CASE_0171,2024-08-17 02:44:17,organized theft,PERSON_0592,PERSON_0421,,LOCATION_0102,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0172,CASE_0172,2024-11-28 19:44:43,vehicle theft,PERSON_1355,PERSON_0084,,LOCATION_0068,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.73
FIR_0173,CASE_0173,2025-08-29 19:23:13,illegal betting,PERSON_0860,PERSON_1032,,LOCATION_0179,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.59
FIR_0174,CASE_0174,2024-07-01 10:50:58,organized theft,PERSON_0201,PERSON_0496,,LOCATION_0101,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.58
FIR_0175,CASE_0175,2025-05-29 16:52:11,forgery,PERSON_0081,PERSON_1392,,LOCATION_0287,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.52
FIR_0176,CASE_0176,2025-09-15 23:03:36,robbery,PERSON_0195,PERSON_1364,,LOCATION_0076,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.79
FIR_0177,CASE_0177,2026-03-27 19:28:14,cyber fraud,PERSON_0009,PERSON_0575,,LOCATION_0103,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.56
FIR_0178,CASE_0178,2025-12-15 07:48:51,forgery,PERSON_0289,PERSON_0663,,LOCATION_0287,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.58
FIR_0179,CASE_0179,2025-02-15 21:57:41,illegal betting,PERSON_0295,PERSON_0661,,LOCATION_0012,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.51
FIR_0180,CASE_0180,2025-01-31 06:39:51,illegal betting,PERSON_1012,PERSON_0858,,LOCATION_0020,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.8
FIR_0181,CASE_0181,2026-05-17 10:35:01,organized financial crime,PERSON_0444,PERSON_0508,,LOCATION_0115,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.68
FIR_0182,CASE_0182,2025-06-13 14:28:28,organized theft,PERSON_0538,PERSON_1187,,LOCATION_0241,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.84
FIR_0183,CASE_0183,2024-11-11 06:03:08,illegal betting,PERSON_0060,PERSON_1178,,LOCATION_0115,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0184,CASE_0184,2025-03-15 21:41:07,illegal betting,PERSON_0292,PERSON_0566,,LOCATION_0198,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.65
FIR_0185,CASE_0185,2025-08-30 15:08:10,smuggling,PERSON_0694,PERSON_0239,,LOCATION_0290,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.68
FIR_0186,CASE_0186,2025-10-28 09:34:23,financial fraud,PERSON_1127,PERSON_1313,,LOCATION_0185,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.62
FIR_0187,CASE_0187,2025-11-28 00:06:50,cyber fraud,PERSON_0753,PERSON_0153,,LOCATION_0098,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.57
FIR_0188,CASE_0188,2024-07-02 10:38:25,smuggling,PERSON_0629,PERSON_0535,,LOCATION_0266,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.51
FIR_0189,CASE_0189,2025-01-18 10:50:33,organized financial crime,PERSON_0174,PERSON_0662,,LOCATION_0003,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0190,CASE_0190,2024-10-27 11:43:43,extortion,PERSON_0342,PERSON_0049,,LOCATION_0067,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.77
FIR_0191,CASE_0191,2024-06-11 20:44:29,financial fraud,PERSON_0464,PERSON_0033,,LOCATION_0214,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.53
FIR_0192,CASE_0192,2026-01-31 01:16:02,organized theft,PERSON_0636,PERSON_1397,,LOCATION_0192,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.63
FIR_0193,CASE_0193,2026-01-12 09:16:49,forgery,PERSON_0569,PERSON_1152,,LOCATION_0046,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.66
FIR_0194,CASE_0194,2025-06-28 22:24:12,illegal betting,PERSON_0642,PERSON_1398,,LOCATION_0020,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.54
FIR_0195,CASE_0195,2025-04-09 06:21:07,organized theft,PERSON_0040,PERSON_0786,,LOCATION_0258,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0196,CASE_0196,2025-11-02 10:05:17,extortion,PERSON_1192,PERSON_0359,,LOCATION_0037,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0197,CASE_0197,2025-07-31 13:56:18,forgery,PERSON_0590,PERSON_1071,,LOCATION_0133,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0198,CASE_0198,2024-09-03 08:20:21,extortion,PERSON_1134,PERSON_0306,,LOCATION_0051,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.76
FIR_0199,CASE_0199,2024-10-28 21:11:24,forgery,PERSON_1370,PERSON_1465,,LOCATION_0189,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0200,CASE_0200,2024-11-01 11:40:07,cyber fraud,PERSON_0389,PERSON_0667,,LOCATION_0083,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.79
FIR_0201,CASE_0201,2024-11-14 07:43:29,extortion,PERSON_0835,PERSON_0420,,LOCATION_0027,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0202,CASE_0202,2026-03-05 22:18:47,robbery,PERSON_1301,PERSON_1090,,LOCATION_0116,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.85
FIR_0203,CASE_0203,2024-08-13 07:10:39,smuggling,PERSON_0810,PERSON_0942,,LOCATION_0053,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.77
FIR_0204,CASE_0204,2025-05-22 05:19:00,forgery,PERSON_0793,PERSON_0961,,LOCATION_0085,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.55
FIR_0205,CASE_0205,2025-02-02 03:50:44,cyber fraud,PERSON_0112,PERSON_0973,,LOCATION_0027,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0206,CASE_0206,2026-05-02 16:17:53,extortion,PERSON_0268,PERSON_0273,,LOCATION_0201,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.64
FIR_0207,CASE_0207,2025-04-26 14:19:55,illegal betting,PERSON_1497,PERSON_0465,,LOCATION_0295,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.55
FIR_0208,CASE_0208,2025-06-01 01:39:23,organized financial crime,PERSON_1105,PERSON_1157,,LOCATION_0232,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.79
FIR_0209,CASE_0209,2025-08-12 11:58:51,extortion,PERSON_0764,PERSON_0664,,LOCATION_0150,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0210,CASE_0210,2024-08-14 04:08:57,forgery,PERSON_0620,PERSON_0571,,LOCATION_0041,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.64
FIR_0211,CASE_0211,2024-06-15 02:23:07,extortion,PERSON_1218,PERSON_1244,,LOCATION_0219,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0212,CASE_0212,2026-03-29 15:03:41,smuggling,PERSON_0949,PERSON_1137,,LOCATION_0209,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0213,CASE_0213,2025-09-08 11:05:58,illegal betting,PERSON_0184,PERSON_1494,,LOCATION_0219,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.59
FIR_0214,CASE_0214,2026-04-13 17:53:47,organized theft,PERSON_1080,PERSON_0529,,LOCATION_0143,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.61
FIR_0215,CASE_0215,2024-07-29 16:51:51,cyber fraud,PERSON_0557,PERSON_0435,,LOCATION_0158,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0216,CASE_0216,2025-07-19 19:18:18,smuggling,PERSON_1049,PERSON_0510,,LOCATION_0152,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.59
FIR_0217,CASE_0217,2025-05-25 00:14:51,robbery,PERSON_1387,PERSON_1326,,LOCATION_0062,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.51
FIR_0218,CASE_0218,2026-02-11 21:31:23,vehicle theft,PERSON_1335,PERSON_0604,,LOCATION_0008,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.58
FIR_0219,CASE_0219,2024-11-09 21:11:08,robbery,PERSON_1299,PERSON_0114,,LOCATION_0181,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.65
FIR_0220,CASE_0220,2025-08-23 22:47:49,smuggling,PERSON_0488,PERSON_0344,,LOCATION_0121,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.68
FIR_0221,CASE_0221,2025-03-21 15:38:57,organized financial crime,PERSON_0879,PERSON_0841,,LOCATION_0152,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0222,CASE_0222,2024-10-13 06:44:56,cyber fraud,PERSON_1427,PERSON_0984,,LOCATION_0104,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.57
FIR_0223,CASE_0223,2025-10-25 00:16:41,forgery,PERSON_1165,PERSON_0024,,LOCATION_0281,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
FIR_0224,CASE_0224,2026-04-05 22:28:26,extortion,PERSON_0687,PERSON_0165,,LOCATION_0008,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0225,CASE_0225,2025-11-18 22:29:05,forgery,PERSON_0751,PERSON_1408,,LOCATION_0203,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.85
FIR_0226,CASE_0226,2025-07-27 01:32:13,extortion,PERSON_0899,PERSON_0589,,LOCATION_0067,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.8
FIR_0227,CASE_0227,2026-04-29 22:57:46,vehicle theft,PERSON_1098,PERSON_1083,,LOCATION_0172,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.66
FIR_0228,CASE_0228,2025-01-22 15:08:30,cyber fraud,PERSON_1280,PERSON_0133,,LOCATION_0054,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.68
FIR_0229,CASE_0229,2024-10-13 23:02:49,extortion,PERSON_0116,PERSON_0054,,LOCATION_0122,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.55
FIR_0230,CASE_0230,2024-11-06 16:04:41,forgery,PERSON_0934,PERSON_1315,,LOCATION_0043,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0231,CASE_0231,2025-03-11 20:43:44,forgery,PERSON_0912,PERSON_0318,,LOCATION_0164,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0232,CASE_0232,2025-03-25 00:57:55,financial fraud,PERSON_1225,PERSON_0709,,LOCATION_0008,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.85
FIR_0233,CASE_0233,2024-07-16 13:46:34,cyber fraud,PERSON_0347,PERSON_0312,,LOCATION_0081,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.56
FIR_0234,CASE_0234,2025-05-24 11:41:35,illegal betting,PERSON_0929,PERSON_0457,,LOCATION_0280,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.51
FIR_0235,CASE_0235,2025-05-13 05:15:03,vehicle theft,PERSON_0782,PERSON_0218,,LOCATION_0240,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.61
FIR_0236,CASE_0236,2025-10-15 23:09:03,organized theft,PERSON_1073,PERSON_0094,,LOCATION_0183,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.58
FIR_0237,CASE_0237,2025-12-06 22:22:54,cyber fraud,PERSON_0259,PERSON_0020,,LOCATION_0296,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.54
FIR_0238,CASE_0238,2025-12-12 06:34:17,vehicle theft,PERSON_0162,PERSON_0039,,LOCATION_0228,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.72
FIR_0239,CASE_0239,2024-11-06 18:30:45,forgery,PERSON_1175,PERSON_0186,,LOCATION_0021,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.75
FIR_0240,CASE_0240,2024-08-29 03:11:21,illegal betting,PERSON_1307,PERSON_1100,,LOCATION_0034,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.85
FIR_0241,CASE_0241,2025-05-03 14:50:23,extortion,PERSON_0309,PERSON_0272,,LOCATION_0056,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.51
FIR_0242,CASE_0242,2025-07-31 06:16:16,organized theft,PERSON_1319,PERSON_0293,,LOCATION_0173,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.77
FIR_0243,CASE_0243,2025-11-05 20:53:34,extortion,PERSON_0689,PERSON_1004,,LOCATION_0202,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.85
FIR_0244,CASE_0244,2026-04-08 08:04:48,extortion,PERSON_0249,PERSON_0333,,LOCATION_0152,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0245,CASE_0245,2024-12-03 05:57:12,vehicle theft,PERSON_0140,PERSON_0393,,LOCATION_0109,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.62
FIR_0246,CASE_0246,2024-10-22 18:19:39,organized theft,PERSON_1275,PERSON_0536,,LOCATION_0006,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.75
FIR_0247,CASE_0247,2026-05-06 06:49:32,robbery,PERSON_0164,PERSON_0815,,LOCATION_0051,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.67
FIR_0248,CASE_0248,2025-05-21 05:17:04,financial fraud,PERSON_0864,PERSON_0497,,LOCATION_0205,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.55
FIR_0249,CASE_0249,2024-08-22 20:13:40,vehicle theft,PERSON_0419,PERSON_0337,,LOCATION_0098,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0250,CASE_0250,2025-08-21 21:10:54,cyber fraud,PERSON_0690,PERSON_1059,,LOCATION_0025,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0251,CASE_0251,2025-10-17 13:19:00,illegal betting,PERSON_0056,PERSON_0141,,LOCATION_0072,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.6
FIR_0252,CASE_0252,2025-03-18 07:29:54,organized theft,PERSON_0610,PERSON_1430,,LOCATION_0076,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.9
FIR_0253,CASE_0253,2025-06-11 10:48:22,organized theft,PERSON_0144,PERSON_0176,,LOCATION_0137,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.81
FIR_0254,CASE_0254,2025-11-05 16:48:08,forgery,PERSON_1058,PERSON_0303,,LOCATION_0247,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.66
FIR_0255,CASE_0255,2026-03-12 14:21:31,extortion,PERSON_0135,PERSON_1409,,LOCATION_0098,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.75
FIR_0256,CASE_0256,2026-03-05 02:55:32,cyber fraud,PERSON_1057,PERSON_0638,,LOCATION_0077,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.88
FIR_0257,CASE_0257,2025-03-16 04:05:26,financial fraud,PERSON_1277,PERSON_0350,,LOCATION_0089,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.63
FIR_0258,CASE_0258,2025-07-27 09:38:15,organized theft,PERSON_1263,PERSON_0813,,LOCATION_0297,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0259,CASE_0259,2025-05-25 20:15:04,organized theft,PERSON_1130,PERSON_1147,,LOCATION_0141,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0260,CASE_0260,2024-12-25 03:25:19,forgery,PERSON_1082,PERSON_1128,,LOCATION_0246,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.87
FIR_0261,CASE_0261,2024-10-23 17:53:29,illegal betting,PERSON_1116,PERSON_0654,,LOCATION_0146,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.61
FIR_0262,CASE_0262,2025-08-14 22:45:27,financial fraud,PERSON_0781,PERSON_0390,,LOCATION_0282,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.7
FIR_0263,CASE_0263,2024-11-20 21:50:08,extortion,PERSON_0170,PERSON_0354,,LOCATION_0236,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.56
FIR_0264,CASE_0264,2025-01-12 21:37:09,organized theft,PERSON_0409,PERSON_0377,,LOCATION_0221,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.58
FIR_0265,CASE_0265,2025-05-16 08:08:03,vehicle theft,PERSON_1331,PERSON_0936,,LOCATION_0133,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
FIR_0266,CASE_0266,2024-10-25 19:00:38,financial fraud,PERSON_0915,PERSON_0434,,LOCATION_0101,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.81
FIR_0267,CASE_0267,2025-10-11 08:14:20,organized theft,PERSON_1020,PERSON_0693,,LOCATION_0120,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.56
FIR_0268,CASE_0268,2025-05-23 09:47:35,organized financial crime,PERSON_1451,PERSON_0053,,LOCATION_0115,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0269,CASE_0269,2024-07-11 00:56:55,organized financial crime,PERSON_0480,PERSON_0755,,LOCATION_0082,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.89
FIR_0270,CASE_0270,2024-10-13 00:10:31,vehicle theft,PERSON_0404,PERSON_0827,,LOCATION_0077,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.86
FIR_0271,CASE_0271,2025-01-17 13:43:21,organized financial crime,PERSON_0203,PERSON_0625,,LOCATION_0112,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0272,CASE_0272,2026-05-14 04:00:40,vehicle theft,PERSON_0078,PERSON_1220,,LOCATION_0198,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.83
FIR_0273,CASE_0273,2025-05-10 04:01:33,illegal betting,PERSON_1177,PERSON_0034,,LOCATION_0130,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.52
FIR_0274,CASE_0274,2026-04-11 07:11:32,robbery,PERSON_0358,PERSON_0247,,LOCATION_0285,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.5
FIR_0275,CASE_0275,2025-05-28 13:59:23,cyber fraud,PERSON_0240,PERSON_0635,,LOCATION_0037,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.81
FIR_0276,CASE_0276,2026-03-19 01:58:45,smuggling,PERSON_0343,PERSON_1297,,LOCATION_0219,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.6
FIR_0277,CASE_0277,2025-03-31 01:20:14,forgery,PERSON_0454,PERSON_0074,,LOCATION_0060,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.66
FIR_0278,CASE_0278,2026-04-02 14:09:55,forgery,PERSON_1368,PERSON_1123,,LOCATION_0265,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.74
FIR_0279,CASE_0279,2025-10-26 13:54:30,illegal betting,PERSON_0839,PERSON_0691,,LOCATION_0261,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.82
FIR_0280,CASE_0280,2025-09-19 09:17:29,smuggling,PERSON_0774,PERSON_0341,,LOCATION_0290,Standalone synthetic case; limited relational clues in narrative.,POLICE_STATION_RECORD,0.78
